,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
12320,De paz libertad democracia se disfrazan oligarcas.,@librosbuscados,2022-01-04T07:31:05.000Z,"De paz libertad democracia se disfrazan oligarcas.
@librosbuscados
¶ú
4 ene. 2022","Municipios con mÇ­s casos confirmados activos de #COVID19 en MÇ¸xico:
La Paz, Gustavo A. Madero, Çlvaro ObregÇün, CancÇ§n Los Cabos Iztapalapa San Luis PotosÇğ CuauhtÇ¸moc Tijuana MÇ¸rida LeÇün Benito JuÇ­rez #CDMX Chihuahua Tlalpan CoyoacÇ­n Azcapotzalco Aguascalientes Iztacalco Monterrey",,,1,2,['https://pbs.twimg.com/media/FIPcR8DVkAAQkhL?format=png&name=small'],https://twitter.com/librosbuscados/status/1478267725436755969
12321,Dr Javier Ruiz,@javierderma,2022-01-04T13:35:09.000Z,"Dr Javier Ruiz
@javierderma
¶ú
4 ene. 2022","#MÇ¸xico  a travÇ¸s de una lente Centro EcoturÇğstico Benito JuÇ­rez Yaat Yana                                                                                                                                 Sierra Norte,  #Oaxaca",,,3,21,['https://pbs.twimg.com/media/FIQv_PdXMAs6ZVB?format=jpg&name=small'],https://twitter.com/javierderma/status/1478359346023182340
12322,Joan Borbolla,@joanborbolla1,2022-01-04T14:25:57.000Z,"Joan Borbolla
@joanborbolla1
¶ú
4 ene. 2022","¶­Buenos dÇğas! ¶¨ #SabiasQue la estatua de Benito JuÇ­rez, originalmente estaba en la plazuela del seÇñor de los trabajos y en 1921 fue trasladada a la Av. JuÇ­rez? El cuerpo, cuenta la leyenda, es de George Washington y se encontraba en las bodegas del colegio del estado.",,,1,8,"['https://pbs.twimg.com/media/FIQ7ZAsUYAARrYH?format=jpg&name=small', 'https://pbs.twimg.com/media/FIQ7nhEVkAIrKsK?format=jpg&name=small']",https://twitter.com/joanborbolla1/status/1478372130261716999
12323,Duquesitajob,@Duquesitajob,2022-01-04T15:52:05.000Z,"Duquesitajob
@Duquesitajob
¶ú
4 ene. 2022","En respuesta a 
@MarianaEC11",,1,,2,[],https://twitter.com/Duquesitajob/status/1478393805434929152
12324,YouClic,@YouclicMX,2022-01-04T14:05:36.000Z,"YouClic
@YouclicMX
¶ú
4 ene. 2022","La aplicaciÇün de la dosis de refuerzo de la vacuna contra #COVID19  para personas de 60 aÇños y mÇ­s continÇ§a esta semana en:  Benito JuÇ­rez, Gustavo A. Madero, Iztacalco, Iztapalapa y Venustiano Carranza.

Hoy corresponde a las letras Ğ?, Ğ y Ğ? del primer apellido.",Ğ??? Ğ??,1,,2,['https://pbs.twimg.com/media/FIQ29ZKXsAUNFr0?format=jpg&name=small'],https://twitter.com/YouclicMX/status/1478367008735563776
12325,DelegaciÇün de Programas para el Bienestar CDMX,@Bienestar_CDMX,2022-01-04T15:30:00.000Z,"DelegaciÇün de Programas para el Bienestar CDMX
@Bienestar_CDMX
¶ú
4 ene. 2022","Inicia la aplicaciÇün de la vacuna de refuerzo contra #COVID19 en adultos mayores que residen en las alcaldÇğas Benito JuÇ­rez, Gustavo A. Madero, Iztacalco, Iztapalapa y V. Carranza .

Acude con el expediente de vacunaciÇün; descÇ­rgalo en : https://mivacuna.salud.gob.mx",Ğ?? Ğ??Ÿ,2,1,5,['https://pbs.twimg.com/media/FIRIlP9XMAY-UR9?format=jpg&name=small'],https://twitter.com/Bienestar_CDMX/status/1478388250137952256
12326,Crema_Agria_,@CremaAgria_,2022-01-04T03:41:01.000Z,"Crema_Agria_
@CremaAgria_
¶ú
3 ene. 2022","En respuesta a 
@AntonioAttolini",,,1,6,[],https://twitter.com/CremaAgria_/status/1478209826299785217
12327,"Carlos Allende, CCM",@allendemx,2022-01-04T17:36:29.000Z,"Carlos Allende, CCM
@allendemx
¶ú
4 ene. 2022","En respuesta a 
@cronicabanqueta",,,2,9,['https://pbs.twimg.com/media/FIRnOT_XEAc-U3z?format=jpg&name=small'],https://twitter.com/allendemx/status/1478420080623030272
12328,SICT MÇ¸xico,@SCT_mx,2022-01-04T19:01:55.000Z,"SICT MÇ¸xico
@SCT_mx
¶ú
4 ene. 2022","El Aeropuerto Internacional Benito JuÇ­rez Ciudad de MÇ¸xico continÇ§a implementando medidas sanitarias establecidas por las autoridades competentes.

¶­Juntos cuidemos nuestra Salud! Si viajas en aviÇün respeta las medidas sanitarias.

 http://bit.ly/3DuekYu",ƒ?­,4,16,25,['https://pbs.twimg.com/ext_tw_video_thumb/1478441546349531136/pu/img/6r8FUiAXbxiGgaJ2.jpg'],https://twitter.com/SCT_mx/status/1478441580835098627
12329,RubÇğ Rodriguez,@angelarubii_,2022-01-04T22:01:49.000Z,"RubÇğ Rodriguez
@angelarubii_
¶ú
4 ene. 2022","En respuesta a 
@Claudiashein",,1,4,27,[],https://twitter.com/angelarubii_/status/1478486852755730435
12330,Eduardo Maitret,@EduMaiCo,2022-01-04T16:23:32.000Z,"Eduardo Maitret
@EduMaiCo
¶ú
4 ene. 2022","En respuesta a 
@cronicabanqueta",,1,,5,[],https://twitter.com/EduMaiCo/status/1478401723375009796
12331,SecretarÇğa de Salud de la Ciudad de MÇ¸xico,@SSaludCdMx,2022-01-04T15:04:20.000Z,"SecretarÇğa de Salud de la Ciudad de MÇ¸xico
@SSaludCdMx
¶ú
4 ene. 2022"," #TÇümaloEnCuenta La sede de vacunaciÇün para las personas de 60 aÇños y mÇ­s  que habitan en la alcaldÇğa Benito JuÇ­rez es Campo Marte.
 MÇ­s informaciÇün: http://vacunacion.cdmx.gob.mx",Ğ??½ Ğ?? Ğ???,31,21,45,['https://pbs.twimg.com/media/FIREZg3XEAQQhcs?format=jpg&name=900x900'],https://twitter.com/SSaludCdMx/status/1478381790087766021
12332,El Gabo Malo,@WhatsUpBy,2022-01-04T17:29:34.000Z,"El Gabo Malo
@WhatsUpBy
¶ú
4 ene. 2022","En respuesta a 
@JaroCeleste",Ğ???,1,,3,[],https://twitter.com/WhatsUpBy/status/1478418340414558208
12333,SEGOB CDMX,@SeGobCDMX,2022-01-04T19:30:00.000Z,"SEGOB CDMX
@SeGobCDMX
¶ú
4 ene. 2022","Hoy comenzÇü la aplicaciÇün de la dosis de refuerzo en adultos mayores que viven en Benito JuÇ­rez, Gustavo A. Madero, Iztacalco, Iztapalapa y Venustiano Carranza.

Conoce la fecha y la sede ",Ğ?? Ğ???,3,9,9,['https://pbs.twimg.com/media/FIRukKmVEAIH_l_?format=jpg&name=small'],https://twitter.com/SeGobCDMX/status/1478448648295911424
12334,INJUVE CIUDAD DE MÇ?XICO,@InjuveCDMX,2022-01-04T13:45:00.000Z,"INJUVE CIUDAD DE MÇ?XICO
@InjuveCDMX
¶ú
4 ene. 2022","Continuamos con el 
 #PlanNacionalDeVacunacion se aplicarÇ­ la segunda dosis de refuerzo de la vacuna contra #COVID19 para personas mayores de 60 aÇños de las alcaldÇğas:

 Benito JuÇ­rez, Gustavo A. Madero, Iztacalco, Iztapalapa y V. Carranza.

#LosJÇüvenesUnenAlBarrio ",Ğ??? Ğ?? Ğ??®,,4,8,['https://pbs.twimg.com/media/FH5-_U4XwAAOd1j?format=jpg&name=900x900'],https://twitter.com/InjuveCDMX/status/1478361824882012160
12335,Hablo Longevo,@HabloLongevo,2022-01-04T04:52:02.000Z,"Hablo Longevo
@HabloLongevo
¶ú
3 ene. 2022"," ¶­Cuidadorxs en la CDMX!
De MAÇ?ANA al 8 de enero, se aplicarÇ­ la dosis de refuerzo a ADULTOS de 60 aÇños y mÇ­s en: IZTAPALAPA, GUSTAVO A. MADERO, IZTACALCO, VENUSTIANO CARRANZA.

 BENITO JUÇREZ se cambiÇü de sede la unidad, serÇ­ en CAMPO MARTE.

¶­AquÇğ lo que necesitas saber! ",Ğ??æ Ğ??,,2,3,['https://pbs.twimg.com/media/FIO4OM5UcAYA1O2?format=jpg&name=small'],https://twitter.com/HabloLongevo/status/1478227698560475136
12336,FiscalÇğa AnticorrupciÇün Jalisco,@FAnticorrupJal,2022-01-04T19:16:36.000Z,"FiscalÇğa AnticorrupciÇün Jalisco
@FAnticorrupJal
¶ú
4 ene. 2022","#04enero ""La  emisiÇün de las ideas por la prensa debe ser tan libre como es libre en el hombre la facultad de pensarƒ?. Benito JuÇ­rez 
#periodismo #DiaDelPeriodista",,3,,4,['https://pbs.twimg.com/media/FIR9uTIWYAsp1-p?format=jpg&name=small'],https://twitter.com/FAnticorrupJal/status/1478445273718398978
12337,Ayto Benito JuÇ­rez,@AytoCancun,2022-01-04T23:05:42.000Z,"Ayto Benito JuÇ­rez
@AytoCancun
¶ú
4 ene. 2022","El Ayuntamiento de Benito JuÇ­rez ampliÇü la Jornada de Subsidios, EstÇğmulos Fiscales y RegularizaciÇün de TrÇ­mites 2021, que concluÇğa el pasado 31 de diciembre y ahora podrÇ­ aprovecharse hasta el 28 de febrero,",,3,1,8,['https://pbs.twimg.com/media/FISykugWYAA2jUw?format=jpg&name=900x900'],https://twitter.com/AytoCancun/status/1478502931976626176
12338,@Emvialmgp,@Emvialmgp,2022-01-04T17:44:36.000Z,"@Emvialmgp
@EmvialMGP
¶ú
4 ene. 2022"," CORDÇ?N CUNETA 

Comenzamos con tareas de movimiento y preparaciÇün de suelo en
 RÇğo Negro entre Marcos Sastre y Benito JuÇ­rez, barrio Los Pinares.

#MardelPlata #Martes",Ğ??õ Ğ??,,1,8,"['https://pbs.twimg.com/media/FIRpEfEX0AURhxo?format=jpg&name=small', 'https://pbs.twimg.com/media/FIRpE_EXoAg39Dk?format=jpg&name=small', 'https://pbs.twimg.com/media/FIRpFevXEAITSW7?format=jpg&name=360x360']",https://twitter.com/EmvialMGP/status/1478422124876353538
12339,SecretarÇğa EducaciÇün,@SEyD_Chih,2022-01-04T21:50:51.000Z,"SecretarÇğa EducaciÇün
@SEyD_Chih
¶ú
4 ene. 2022","Como parte del convenio con la AlcaldÇğa de Casas Grandes y derivado del apoyo que brindÇü el Ayuntamiento a la escuela primaria ""Benito JuÇ­rez"", docentes de la UT PaquimÇ¸, apoyaron el proceso de digitalizaciÇün de la misma
Leer mÇ­s en: https://bit.ly/3JG8FCM
#JuntosSÇğPodemos",,,1,1,['https://pbs.twimg.com/media/FIShX-4XsA0Qwl8?format=jpg&name=small'],https://twitter.com/SEyD_Chih/status/1478484092501045249
12340,Cintalapanecos.com,@Cintalapanecos,2022-01-04T00:37:20.000Z,"Cintalapanecos.com
@Cintalapanecos
¶ú
3 ene. 2022","Hacemos causa comÇ§n a favor del desarrollo de la capital chiapaneca: 
@RutilioEscandon
 
ƒ?½ El gobernador inaugurÇü la pavimentaciÇün de calles en las colonias Benito JuÇ­rez y San Juan Sabinito, acompaÇñado del alcalde Carlos Morales
https://cintalapanecos.com/hacemos-causa-comun-a-favor-del-desarrollo-de-la-capital-chiapaneca-rutilio-escandon/ƒ?İ",,,1,2,"['https://pbs.twimg.com/media/FIN930dWUAcnbwj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIN94ybX0AEWBdb?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIN940PWQAIqiXM?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIN941KX0AYnbff?format=jpg&name=360x360']",https://twitter.com/Cintalapanecos/status/1478163603844915200
12341,Carla MartÇğnez,@Carlamtzg,2022-01-04T18:21:55.000Z,"Carla MartÇğnez
@Carlamtzg
¶ú
4 ene. 2022","En respuesta a 
@PPmerino",Ğ?Ï?,3,1,5,[],https://twitter.com/Carlamtzg/status/1478431515080077319
12342,Selene Çvila,@SeleneAvilaF,2022-01-04T15:15:04.000Z,"Selene Çvila
@SeleneAvilaF
¶ú
4 ene. 2022","#IMPORTANTE

VacunaciÇün de refuerzo contra #COVID19 para las personas de 60 aÇños y mÇ­s de:

Iztapalapa, Gustavo A. Madero, Benito JuÇ­rez, Iztacalco y Venustiano Carranza.

Corresponde a quienes su primer apellido inicia con A, B o C.

 Horario de 8 a 16 horas.",Ğ?? Ğ??? Ğ?? ƒ?ô Ğ???,,2,4,"['https://pbs.twimg.com/profile_images/1542870258553323520/34HhXv5K_normal.jpg', 'https://pbs.twimg.com/media/FIRDnZdXMAQ1VFn?format=jpg&name=small', 'https://pbs.twimg.com/media/FIRDoMGXwA8p7ZA?format=jpg&name=small']",https://twitter.com/SeleneAvilaF/status/1478384490200420361
12343,Arno,@Clionautica,2022-01-04T00:28:29.000Z,"Arno
@Clionautica
¶ú
3 ene. 2022",Y mientras tanto el Benito JuÇ­rez serÇ­ destruido.,ƒ??,1,,6,['https://pbs.twimg.com/profile_images/1631049602869673994/H1uJhJDU_normal.jpg'],https://twitter.com/Clionautica/status/1478161377588097026
12344,a.e. nava ‹œ¨,@iusnava,2022-01-04T20:13:41.000Z,"a.e. nava ‹œ¨
@iusnava
¶ú
4 ene. 2022",la biblioteca de la demarcaciÇün Benito JuÇ­rez recomienda: https://ddmbj.mx/que-leer-en-el-veranoƒ?İ,ƒğ?,,2,3,[],https://twitter.com/iusnava/status/1478459639457099786
12345,Javor Sli­ko,@javore_mostar12,2022-01-04T22:06:11.000Z,"Javor Sli­ko
@javore_mostar12
¶ú
4 ene. 2022","En respuesta a 
@Gretta_B",,,,1,[],https://twitter.com/javore_mostar12/status/1478487950497357827
12346,Alex Runner XE1EE,@XE1EE,2022-01-04T16:28:54.000Z,"Alex Runner XE1EE
@XE1EE
¶ú
4 ene. 2022","En respuesta a 
@cronicabanqueta",,,,5,[],https://twitter.com/XE1EE/status/1478403073047470086
12347,LA OCTAVA,@laoctavadigital,2022-01-04T20:34:38.000Z,"LA OCTAVA
@laoctavadigital
¶ú
4 ene. 2022","#EnVivo |  ¶­No se te pase! Este martes comenzÇü la jornada de vacunaciÇün de refuerzo contra COVID para los mayores de 60 aÇños, en las alcaldÇğas de Iztapalapa, Gustavo A. Madero,  Benito JuÇ­rez, Iztacalco y Venustiano Carranza.

#LaOctava con 
@luigicantu",Ğ??? Ğ??½ ƒ?ô,,,8,['https://pbs.twimg.com/amplify_video_thumb/1478462139497070595/img/ZTOnVzhA40eO8uGk.jpg'],https://twitter.com/laoctavadigital/status/1478464914457075718
12348,Juan Manuel JimÇ¸nez,@juanmapregunta,2022-01-04T13:15:00.000Z,"Juan Manuel JimÇ¸nez
@juanmapregunta
¶ú
4 ene. 2022","#EntÇ¸rate Hoy comienza la vacunaciÇün de refuerzo contra COVID-19 a adultos mayores de Iztapalapa, Gustavo A. Madero, Iztacalco, Venustiano Carranza y Benito JuÇ­rez.",,,2,21,[],https://twitter.com/juanmapregunta/status/1478354274966904832
12349,Alex Lelo de Larrea,@Alejandro_Lelo,2022-01-04T17:44:54.000Z,"Alex Lelo de Larrea
@Alejandro_Lelo
¶ú
4 ene. 2022","El verdadero reconocimiento serÇğa que ofrezca disculpas y sancione a los policÇğas de ""Blindar BJ"" que el 30 de diciembre fracturaron la libertad de prensa de un colega fotÇügrafo de Reuters, en Benito JuÇ­rez. 
@STaboadaMx
 @mpicdmx
 @CMecanismo
 @Claudiashein
 

https://cdmx.info/el-riesgo-del-plan-blindar-bj/ƒ?İ",,2,4,9,[],https://twitter.com/Alejandro_Lelo/status/1478422198910169093
12350,Tiendas OXXO,@Tiendas_OXXO,2022-01-04T22:11:36.000Z,"Tiendas OXXO
@Tiendas_OXXO
¶ú
4 ene. 2022","En respuesta a 
@MolinaAlex0102
 y 
@XboxStudio",,3,1,49,[],https://twitter.com/Tiendas_OXXO/status/1478489317047685126
12351,PROFEPA,@PROFEPA_Mx,2022-01-04T20:44:38.000Z,"PROFEPA
@PROFEPA_Mx
¶ú
4 ene. 2022","#ComunicadoPROFEPA

A partir del 3 de enero de 2022 las oficinas centrales de la 
@PROFEPA_Mx
 estarÇ­n ubicadas en Av. FÇ¸lix Cuevas #6, Colonia TlacoquemÇ¸catl del Valle, AlcaldÇğa Benito JuÇ­rez, C.P.03200.

Conoce todos los detalleshttp://bit.ly/3sNfooy",Ğ??½ Ğ??? Ğ?½,,5,3,['https://pbs.twimg.com/media/FISNccXXIAQt-Qk?format=jpg&name=small'],https://twitter.com/PROFEPA_Mx/status/1478467428237684743
12352,Muy Interesante MX,@MuyInteresanteM,2022-01-04T01:20:00.000Z,"Muy Interesante MX
@MuyInteresanteM
¶ú
3 ene. 2022",¶¨CuÇ­l es el vÇğnculo entre Benito JuÇ­rez y Mussolini? ¶¨Es verdad que el liberal mexicano inspirÇü el nombre del fascista italiano?,,,1,13,['https://pbs.twimg.com/card_img/1647589670505574401/quaD2_Zx?format=jpg&name=small'],https://twitter.com/MuyInteresanteM/status/1478174339031703555
12353,Grupo FÇürmula,@Radio_Formula,2022-01-04T20:19:40.000Z,"Grupo FÇürmula
@Radio_Formula
¶ú
4 ene. 2022","¶­Ojo! Checa los dÇğas y las sedes para que los adultos mayores de Benito JuÇ­rez, Gustavo A. Madero, Iztacalco, Iztapalapa y Venustiano Carranza reciban su refuerzo COVID.",,,2,5,[],https://twitter.com/Radio_Formula/status/1478461148022378504
12354,SecretarÇğa de Infraestructura,@InfraGobPue,2022-01-04T23:30:00.000Z,"SecretarÇğa de Infraestructura
@InfraGobPue
¶ú
4 ene. 2022","#InfraInforma | El 
@Gob_Puebla
 trabaja en todos los rincones del Estado. En Zacapoaxtla rehabilitÇü la escuela Benito JuÇ­rez donde invirtiÇü 6.5 millones de pesos. 
#QueRevivaPuebla",,,1,2,['https://pbs.twimg.com/ext_tw_video_thumb/1477773744370327553/pu/img/N4gyD8K3Oo3u1NcR.jpg'],https://twitter.com/InfraGobPue/status/1478509046898442241
12355,SecretarÇğa de Salud de la Ciudad de MÇ¸xico,@SSaludCdMx,2022-01-05T15:00:52.000Z,"SecretarÇğa de Salud de la Ciudad de MÇ¸xico
@SSaludCdMx
¶ú
5 ene. 2022","Por segundo dÇğa se aplica la dosis de refuerzo contra #COVID19 a la poblaciÇün de 60 aÇños y mÇ­s  de Benito JuÇ­rez, Iztapalapa, Iztacalco, Venustiano Carranza y Gustavo A. Madero.

 Hoy toca el turno a las letras D, E, F y G
 AtenciÇün de 8 a 16 horas",ƒ?? ƒ?ô Ğ???,15,43,87,['https://pbs.twimg.com/media/FIWNMr0VkAoHSbr?format=jpg&name=900x900'],https://twitter.com/SSaludCdMx/status/1478743306179911682
12356,Fany Correa,@FanyCorreaG,2022-01-05T16:51:50.000Z,"Fany Correa
@FanyCorreaG
¶ú
5 ene. 2022","En la Ciudad de MÇ¸xico, continÇ§a la aplicaciÇün de la vacuna de refuerzo contra #COVID19 en adultos de 60 aÇños y mÇ­s de las alcaldÇğas:

 Benito JuÇ­rez, Gustavo A. Madero, Iztacalco, Iztapalapa y V. Carranza. 

Recuerda que es importante seguir cuidÇ­ndonos. ",Ğ?? Ğ??ú,,3,7,"['https://pbs.twimg.com/media/FIWmipZXsAIxELk?format=jpg&name=small', 'https://pbs.twimg.com/media/FIWmkcqWUAEIPMf?format=jpg&name=small']",https://twitter.com/FanyCorreaG/status/1478771231788830724
12357,punt0cer0,@punt0cer0,2022-01-05T15:48:29.000Z,"punt0cer0
@punt0cer0
¶ú
5 ene. 2022","En respuesta a 
@Paulogarciag
 @VillaDeCortesBJ
 y 
@giogutierrezag",,,2,3,[],https://twitter.com/punt0cer0/status/1478755290682122240
12358,Museo Presidentes,@MuseoPresidente,2022-01-05T18:39:27.000Z,"Museo Presidentes
@MuseoPresidente
¶ú
5 ene. 2022","5 enero 1864.- Luego de pasar AÇño Nuevo en Matehuala, San Luis PotosÇğ, el Presidente Benito JuÇ­rez sale con rumbo a #Saltillo #Coahuila",,,4,23,['https://pbs.twimg.com/media/FIW_DhSVEAIn3QY?format=jpg&name=small'],https://twitter.com/MuseoPresidente/status/1478798315953082368
12359,lino medina,@gpamaca,2022-01-05T16:39:45.000Z,"lino medina
@gpamaca
¶ú
5 ene. 2022","En respuesta a 
@PFifiona
 y 
@lino_espejo",,,,2,[],https://twitter.com/gpamaca/status/1478768189446057984
12360,SuÇ­rez del Real,@SuarezdelReal1,2022-01-05T15:31:18.000Z,"SuÇ­rez del Real
@SuarezdelReal1
¶ú
5 ene. 2022","Hoy se continua con la aplicaciÇün del refuerzo de la vacuna contra #COVID19 para personas de 60 aÇños y mÇ­s, en: 
Benito JuÇ­rez
Gustavo A. Madero
Iztacalco
Iztapalapa
Venustiano Carranza.

Hoy corresponde a las letras ĞŸ, Ğ?, Ğ? y Ğ? del primer apellido.",Ğ?? Ğ?? Ğ?? Ğ?? Ğ??,1,14,22,['https://pbs.twimg.com/media/FIWToQIWQAgGjwo?format=jpg&name=small'],https://twitter.com/SuarezdelReal1/status/1478750963305435139
12361,Prometeo,@AntonioM646,2022-01-05T19:55:03.000Z,"Prometeo
@AntonioM646
¶ú
5 ene. 2022","ƒ??Napoleon IIIƒ?
Alexandre Cabanel
Pintor francÇ¸s
Siglo XIX

Sobrino de Napoleon Bonaparte
Ç?ltimo Emperador de Francia

ModernizÇü la economÇğa reconstruyÇü ParÇğs
duplicÇü el Imperio FrancÇ¸s

NombrÇü a Maximiliano Emperador de MÇ¸xico
pero fue derrotado por Benito JuÇ­rez

Dale ReTwit",,,3,2,['https://pbs.twimg.com/media/FIXQhrSXIAYMxIR?format=jpg&name=small'],https://twitter.com/AntonioM646/status/1478817338682220551
12362,Seguridad PÇ§blica Sonora,@SonoraSeguridad,2022-01-05T18:23:37.000Z,"Seguridad PÇ§blica Sonora
@SonoraSeguridad
¶ú
5 ene. 2022",Trabajamos con la ciudadanÇğa en la recuperaciÇün de espacios pÇ§blicos que sirvan para el sano esparcimiento. Reforestamos en forma coordinada el Centro de ParticipaciÇün Comunitaria de la colonia Benito JuÇ­rez en #Cajeme,,1,6,21,"['https://pbs.twimg.com/media/FIW6fl2XMAAIbO-?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIW6jgvWYAIQSM8?format=jpg&name=small', 'https://pbs.twimg.com/media/FIW6lNjXEAYA9oQ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIW6m9jWQAQiqgY?format=jpg&name=360x360']",https://twitter.com/SonoraSeguridad/status/1478794328805883909
12363,,@piuranoxsiempre,2022-01-05T03:10:34.000Z,"@piuranoxsiempre
¶ú
4 ene. 2022","En respuesta a 
@GloriaMonteneg",,1,2,2,[],https://twitter.com/piuranoxsiempre/status/1478564553667465219
12364,Carlos Ulloa,@Carlos_UlloaP,2022-01-05T17:08:46.000Z,"Carlos Ulloa
@Carlos_UlloaP
¶ú
5 ene. 2022","Continuamos atendiendo a personas de 60 aÇños y mÇ­s en las sedes de vacunaciÇün de refuerzo contra COVID-19 en Iztacalco, Benito JuÇ­rez , Venustiano Carranza , Iztapalapa y Gustavo A. Madero. Hoy, tambiÇ¸n desde la Antigua Primera RegiÇün Militar. 
@GobiernoMX
 @GobCDMX
 @SSaludCdMx",,1,9,35,"['https://pbs.twimg.com/media/FIWqdn7XoAQlmsb?format=jpg&name=small', 'https://pbs.twimg.com/media/FIWqdn5XEAM5gc2?format=jpg&name=small', 'https://pbs.twimg.com/media/FIWqdn4WQAQuGLu?format=jpg&name=small']",https://twitter.com/Carlos_UlloaP/status/1478775491041574912
12365,Jorge Armendariz,@Potosinos_slp,2022-01-05T02:47:15.000Z,"Jorge Armendariz
@Potosinos_slp
¶ú
4 ene. 2022","Cae la tarde en San Luis PotosÇğ 
Distribuidor ƒ??Benito JuÇ­rezƒ? 
 
@EDUX77
 
#ViveSanLuisPotosi",Ğ??÷,1,8,96,['https://pbs.twimg.com/media/FITlSLiVcAMK7Fa?format=jpg&name=small'],https://twitter.com/Potosinos_slp/status/1478558686909972487
12366,Valeria MacÇğas,@ValeriaMaciasR,2022-01-05T15:10:48.000Z,"Valeria MacÇğas
@ValeriaMaciasR
¶ú
5 ene. 2022","Por quÇ¸ estÇ­n cobrando la prueba COVID en el macroquiosco de la explanada Benito JuÇ­rez de la cdmx? Anunciaron que habrÇğa una unidad de pruebas gratuita. Y a cambio hay un mÇüdulo privado cobrando 
@SSaludCdMx
 @Claudiashein
 @EduardoClark",,2,3,2,[],https://twitter.com/ValeriaMaciasR/status/1478745805179793413
12367,Esperanza Villalobos PÇ¸rez,@espevillal,2022-01-05T16:20:09.000Z,"Esperanza Villalobos PÇ¸rez
@espevillal
¶ú
5 ene. 2022","Hoy continÇ§a la aplicaciÇün de la dosis de refuerzo de la vacuna contra #COVID19 para personas de 60 aÇños y mÇ­s.

En las AlcaldÇğas:Benito JuÇ­rez, Gustavo A. Madero,Iztacalco, #Iztapalapa y Venustiano Carranza.

Hoy corresponde a quiÇ¸nes su primer apellido inicia con ĞŸ,Ğ?,Ğ? y Ğ?.",,,,3,['https://pbs.twimg.com/media/FIWfWPoWQAQ4u8j?format=jpg&name=small'],https://twitter.com/espevillal/status/1478763259339620353
12368,"Museo de las Constituciones, UNAM",@MConstituciones,2022-01-05T16:00:14.000Z,"Museo de las Constituciones, UNAM
@MConstituciones
¶ú
5 ene. 2022","#UnDÇğaComoHoy de 1814 nace Melchor Ocampo, diputado del Congreso Constituyente de 1856, Ministro de GobernaciÇün durante el gobierno de Benito JuÇ­rez, gobernador de MichoacÇ­n y es considerado uno de los ideÇülogos de la Reforma Liberal que apoyaba la separaciÇün Estado-Iglesia.",,,10,5,['https://pbs.twimg.com/media/FIWarJ1UYAASCRO?format=png&name=small'],https://twitter.com/MConstituciones/status/1478758246512922626
12369,Ricardo Sevilla GutiÇ¸rrez,@sevillacritico,2022-01-05T16:06:11.000Z,"Ricardo Sevilla GutiÇ¸rrez
@sevillacritico
¶ú
5 ene. 2022","El alcalde panista 
@STaboadaMx
, antes diputado plurinominal, estÇ­ mÇ­s interesado en intimidar a las jÇüvenes que ejercen la crÇğtica que en gobernar la alcaldÇğa Benito JuÇ­rez. 
@CamMttz
 tienes todo mi apoyo, moral y periodÇğstico.",,3,59,125,['https://pbs.twimg.com/profile_images/1642288732358299650/ut0n5hhH_normal.jpg'],https://twitter.com/sevillacritico/status/1478759742709374987
12370,El Robert,@Doncuco,2022-01-05T00:33:39.000Z,"El Robert
@Doncuco
¶ú
4 ene. 2022","En respuesta a 
@jugglerowsky",,,,2,[],https://twitter.com/Doncuco/status/1478525062965833736
12371,Zacatecas al Minuto,@zacalminuto_mx,2022-01-05T02:09:59.000Z,"Zacatecas al Minuto
@zacalminuto_mx
¶ú
4 ene. 2022"," Frenan regreso a clases en la primaria Benito JuÇ­rez, en #Jerez, ante la presencia de casos positivos de Covid-19 al interior de la instituciÇün educativa.",ƒ?? Ğ??ï,,2,11,['https://pbs.twimg.com/media/FITcwRMXEAEDOsL?format=jpg&name=small'],https://twitter.com/zacalminuto_mx/status/1478549304965222400
12372,Sistema de Aguas de la Ciudad de MÇ¸xico,@SacmexCDMX,2022-01-05T17:01:38.000Z,"Sistema de Aguas de la Ciudad de MÇ¸xico
@SacmexCDMX
¶ú
5 ene. 2022","Continuamos aplicando el refuerzo de la vacuna contra #COVID19  para personas de 60 aÇños y mÇ­s continÇ§a esta semana en:  Benito JuÇ­rez, Gustavo A. Madero, Iztacalco, Iztapalapa y Venustiano Carranza.

Hoy corresponde a las letras ĞŸ, Ğ?, Ğ? y Ğ? del primer apellido.",Ğ??? Ğ??,1,4,13,['https://pbs.twimg.com/media/FIWo1jfX0As3APH?format=jpg&name=small'],https://twitter.com/SacmexCDMX/status/1478773697745985539
