,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
9394,gustavo valenzuela g,@vagoner35,2021-10-22T00:54:59.000Z,"gustavo valenzuela g
@vagoner35
∂˙
21 oct. 2021","Van 49 ejecutados en Octubre en Cajeme.
Ahora le toc«¸ a la colonia BENITO JU«ÅREZ donde un hombre fue acribillado a balazos
@SEDENAmx
 @Cjavierlamarque
 @MaDoloresRio
 @GN_MEXICO_
 @Chaposoto
 @ABN58
 @rynram
 @elalbertomedina
 @VictorMendozaL
 @juanczuniga
 @michelleriveraa
 @Samvalor",,1,8,8,['https://pbs.twimg.com/media/FCQ8WnDWEAA8t1z?format=jpg&name=small'],https://twitter.com/vagoner35/status/1451351340949540864
9395,il_Consigliere El INE noSeToca,@Elon_Musk_II,2021-10-22T22:47:51.000Z,"il_Consigliere El INE noSeToca
@Elon_Musk_II
∂˙
22 oct. 2021","En respuesta a 
@GMonroyEnergy",Éù?,3,6,60,[],https://twitter.com/Elon_Musk_II/status/1451681737998802946
9396,COJUDEQ,@cojudeqinfo,2021-10-22T00:58:53.000Z,"COJUDEQ
@cojudeqinfo
∂˙
21 oct. 2021","#AlMomento se definen detalles de la competencia de la disciplina de Golbol, que iniciar«≠ sus actividades dentro de los #ParanacionalesCONADE2021 a partir de este viernes 22 de octubre en las instalaciones del Poliforum Benito Ju«≠rez y en el CEDAR de Canc«ßn.",,,2,2,['https://pbs.twimg.com/media/FCQ9P28XoAEkfEF?format=jpg&name=small'],https://twitter.com/cojudeqinfo/status/1451352324497158150
9397,SSP_QROO,@SSP_QROO,2021-10-22T03:29:37.000Z,"SSP_QROO
@SSP_QROO
∂˙
21 oct. 2021","La Polic«a Quintana Roo realiz«¸ la detenci«¸n de William É??NÉ?ù y Samuel É??NÉ?ù, por su probable participaci«¸n en el delito de portaci«¸n, importaci«¸n, fabricaci«¸n y acopio de armas prohibidas, sobre la Av. Bugambilias de la SM 259 en Villas Otoch de Benito Ju«≠rez.",,1,5,7,"['https://pbs.twimg.com/media/FCRfse1XsBML9Dm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCRfse1XoAIA1rw?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCRft2BXsAQsfEy?format=jpg&name=360x360']",https://twitter.com/SSP_QROO/status/1451390259267313664
9398,Remy_uca,@RemyUca,2021-10-22T16:16:58.000Z,"Remy_uca
@RemyUca
∂˙
22 oct. 2021","En respuesta a 
@SocCivilMx",,1,,2,[],https://twitter.com/RemyUca/status/1451583368873877517
9399,Clara Brugada Molina,@ClaraBrugadaM,2021-10-22T04:08:08.000Z,"Clara Brugada Molina
@ClaraBrugadaM
∂˙
21 oct. 2021","L@s habitantes de las colonias #ElMolino, #ElRosario y #BarrioSanLorenzo, podr«≠n transitar m«≠s tranquilos rumbo a sus trabajos, casas y escuelas por la calle de Patricio Morlete-Benito Ju«≠rez, que ahora hemos transformado como un Camino #MujeresLibresYSeguras.",,8,15,71,"['https://pbs.twimg.com/media/FCRojVkX0AQrlOH?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCRojoqWUAsYtXm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCRoj5jWUA8nXpf?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCRokHzWUAYxxm6?format=jpg&name=360x360']",https://twitter.com/ClaraBrugadaM/status/1451399951825637385
9400,1TalMau,@Arquimaurob,2021-10-22T22:39:52.000Z,"1TalMau
@Arquimaurob
∂˙
22 oct. 2021","Respondiendo a 
@mrma06
 @melissavargasmx
 y 37 m«≠s",,1,,3,[],https://twitter.com/Arquimaurob/status/1451679725017915392
9401,GiulianoDeMedici,@GiuIianoDMedici,2021-10-22T19:17:54.000Z,"GiulianoDeMedici
@GiuIianoDMedici
∂˙
22 oct. 2021","Hoy 
@atila1961
 me dijo que mi acento oaxaque«Òo es mejor y m«≠s oaxaque«Òo hasta que el de Benito Ju«≠rez, y que es impresionantemente bueno, que mi acento es como de la Universidad del Bienestar todo elegante y poshy y nunca hab«a estado tan orgullooooso de m«...",,5,1,29,[],https://twitter.com/GiuIianoDMedici/status/1451628901042515973
9402,Fernando M«∏ndez,@FernanndoMendez,2021-10-22T22:04:21.000Z,"Fernando M«∏ndez
@FernanndoMendez
∂˙
22 oct. 2021","Tuve el gusto de saludar a 
@graciaalzaga
, directora general del 
@IMJUVEcancun
. En Benito Ju«≠rez, continuaremos trabajando de la mano con @Juventud_QRoo para seguir transformando la calidad de vida de las juventudes del municipio.",,1,2,4,['https://pbs.twimg.com/media/FCVe4qCX0AULzX1?format=jpg&name=small'],https://twitter.com/FernanndoMendez/status/1451670789585977344
9403,Edgardini,@edgardini360,2021-10-22T21:41:37.000Z,"Edgardini
@edgardini360
∂˙
22 oct. 2021","La foto da vibra como de ""Uni«¸n Unica Independiente de Periodistas de Tijuana y anexos, Benito Juarez"", afiliada a la CROM

Ya no entra gente joven al periodismo? ",–?œ?,1,,3,"['https://pbs.twimg.com/profile_images/1577716530627850240/_yAhxodP_normal.jpg', 'https://pbs.twimg.com/media/FCQKqlnWEAwjYhO?format=jpg&name=small']",https://twitter.com/edgardini360/status/1451665068760907776
9404,IGWT,@Nikola_Tesla_II,2021-10-22T22:47:01.000Z,"IGWT
@Nikola_Tesla_II
∂˙
22 oct. 2021","Ya deber«amos de expulsar del Pa«s a este traidor a la patria, tal como lo hizo Benito Ju«≠rez... https://twitter.com/SonyLovl1/status/1451668262199115778É?›",,,,,[],https://twitter.com/Nikola_Tesla_II/status/1451681526907813888
9405,raul amador,@raulamador75,2021-10-22T23:49:18.000Z,"raul amador
@raulamador75
∂˙
22 oct. 2021","En respuesta a 
@JACrespo1",,,1,17,[],https://twitter.com/raulamador75/status/1451697201655140352
9406,Rom«≠n Castro,@RomanCastroE,2021-10-22T22:12:01.000Z,"Rom«≠n Castro
@RomanCastroE
∂˙
22 oct. 2021","El d«a de hoy escuchamos y atendimos a nuestros vecinos de la mesa directiva escolar, con la finalidad de escuchar sus peticiones.

Porque para la Alcald«a Benito Juarez, la educaci«¸n es fundamental. 

#SeguimosAvanzando
#JuntosLoHacemosBien
#Rom«≠nCastro
#CercaDeTi
#ConcejalBJ",,,3,6,"['https://pbs.twimg.com/media/FCVf9rSWUAYZGAP?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCVf-UpWEAwIYt9?format=jpg&name=small', 'https://pbs.twimg.com/media/FCVf_IZWYAEOLWZ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCVf_oxWUAI1paq?format=jpg&name=360x360']",https://twitter.com/RomanCastroE/status/1451672718500372480
9407,Cicer«¸n9,@Ciceron9,2021-10-22T21:39:55.000Z,"Cicer«¸n9
@Ciceron9
∂˙
22 oct. 2021","Hilo. Amo a mi Universidad Aut«¸noma ""Benito Ju«≠rez"" de Oaxaca, que me brind«¸ los estudios de abogado y la Maestr«a en Derecho Constitucional.
Amo tambi«∏n a la UNAM, que me dio el privilegio de estudiar uno de mis diplomados en la Facultad de Ciencias Pol«ticas.
Tambi«∏n al ITAM...",,1,2,11,[],https://twitter.com/Ciceron9/status/1451664641172463619
9408,Miguel Mena,@MiguelMenax,2021-10-22T19:38:06.000Z,"Miguel Mena
@MiguelMenax
∂˙
22 oct. 2021","@sonia_ssi
 un mes sin atender fuga de aguas negras en el colector de calle Arroyo Seco esq c. Algodon de Tonal«≠, el derrame alcanza la Esc primaria Benito Ju«≠rez ... Urge tu apoyo. Gracias",,,3,5,[],https://twitter.com/MiguelMenax/status/1451633983247187971
9409,Diario Cambio,@Diario_Cambio,2021-10-22T23:40:05.000Z,"Diario Cambio
@Diario_Cambio
∂˙
22 oct. 2021",Cerca de un mill«¸n de pesos costar«≠ reparar el Sindicato Benito Ju«≠rez tras ataques vand«≠licos (FOTOS y VIDEO) http://dlvr.it/SB78ll,,1,19,22,[],https://twitter.com/Diario_Cambio/status/1451694881814896642
9410,Marcelino G«¸mez Brenes,@Gomez_Brenes,2021-10-22T22:07:20.000Z,"Marcelino G«¸mez Brenes
@Gomez_Brenes
∂˙
22 oct. 2021",Cerramos la semana trabajando en la entrega de tarjetas a beneficiarios de la pensi«¸n para el bienestar de los adultos mayores as« como el operativo de pago de Beca B«≠sica Benito Ju«≠rez del #GobiernoDeM«∏xico.,,,2,7,"['https://pbs.twimg.com/media/FCVfkUOXIAAbfVs?format=jpg&name=small', 'https://pbs.twimg.com/media/FCVfkUOXsAIitkP?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCVfkUQXMAQd7Ej?format=jpg&name=360x360']",https://twitter.com/Gomez_Brenes/status/1451671537833160708
9411,marthadebayle,@marthadebayle,2021-10-22T17:00:19.000Z,"marthadebayle
@marthadebayle
∂˙
22 oct. 2021","Si les urge consulta con 
@DrPolodVelasco
 Dermat«¸logo, lo encuentran en Hermes 28, 1er piso. Colonia: Cr«∏dito constructor. Alcald«a: Benito Ju«≠rez.
WA: 55-26-87-71-63
Mail: drpolodvg@gmail.com",,2,6,49,[],https://twitter.com/marthadebayle/status/1451594277730099227
9412,SinL«nea.Mx,@SinLinea_Mx,2021-10-22T01:38:31.000Z,"SinL«nea.Mx
@SinLinea_Mx
∂˙
21 oct. 2021","#EnLosCiertosDatos 
- Universidades Benito Ju«≠rez
- Medicamentos oncol«¸gicos: ∂®Es cierta o no la escasez?
- M«∏xico ser«≠ la nueva Dinamarca, seg«ßn Bloomberg
-Reyes Arzate y sus ex«≠menes de confianza.
∂≠En vivo!",É?¨,3,34,72,[],https://twitter.com/SinLinea_Mx/status/1451362299931922432
9413,H«∏ctor Sa«ßl T«∏llez H,@hector_saul1,2021-10-22T22:55:45.000Z,"H«∏ctor Sa«ßl T«∏llez H
@hector_saul1
∂˙
22 oct. 2021","No pretender«≠ se«Òor 
@lopezobrador_
 comparar la calidad y prestigio de la 
@UNAM_MX
 con las ""universidades patito de la CDMX"" y con las ""Universidades gansito Benito Ju«≠rez"", que sabe Dios donde estar«≠n estas «ßltimas. 

Siglos de distancia. No lastime a la 
@UNAM_MX
. La defenderemos",,1,16,49,['https://pbs.twimg.com/media/FCVqp7cXsAIADMY?format=jpg&name=small'],https://twitter.com/hector_saul1/status/1451683725276766210
9414,Foro_TV,@Foro_TV,2021-10-22T19:24:41.000Z,"Foro_TV
@Foro_TV
∂˙
22 oct. 2021","En la alcald«a Benito Ju«≠rez de #CDMX, c«≠maras de seguridad captaron el momento en que tres j«¸venes robaron art«culos de una ofrenda del D«a de Muertos, instalada en calles de la colonia Portales. #NoticiasMX",,,7,19,['https://pbs.twimg.com/media/FCU6-sRWQAI0eON.jpg'],https://twitter.com/Foro_TV/status/1451630605955997701
9415,Motamami,@Aysoysalma,2021-10-22T17:27:32.000Z,"Motamami
@Aysoysalma
∂˙
22 oct. 2021",Esta es mi amigaaaaaaa  Felicidades  un gran momento para los j«¸venes en Benito Ju«≠rez.,–?›? –??Ø –??Ø –??? –???,1,,7,"['https://pbs.twimg.com/profile_images/1635350125890400256/stceOYoN_normal.jpg', 'https://pbs.twimg.com/media/FCQy8cIWUAE4Jwr?format=jpg&name=small', 'https://pbs.twimg.com/media/FCQy8cJXsAAqhn5?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCQy8cIX0Ag74O9?format=jpg&name=360x360']",https://twitter.com/Aysoysalma/status/1451601127104032772
9416,NotiGDL,@NotiGDL,2021-10-22T21:35:00.000Z,"NotiGDL
@NotiGDL
∂˙
22 oct. 2021"," | Con ayuda del dispositivo 'Pulso de Vida' una mujer pidi«¸ ayuda y fue auxiliada por la 
@PoliciaZapopan
 en la colonia Benito Ju«≠rez, donde detuvieron a un sujeto agresivo afuera de su domicilio.",,,,12,"['https://pbs.twimg.com/media/FCUqxGBVEAA6dcx?format=jpg&name=small', 'https://pbs.twimg.com/media/FCUqxGBVQAA2NGE?format=jpg&name=small']",https://twitter.com/NotiGDL/status/1451663401885655044
9417,Reporte «çndigo,@Reporte_Indigo,2021-10-22T03:46:20.000Z,"Reporte «çndigo
@Reporte_Indigo
∂˙
21 oct. 2021","Canc«ßn estuvo de gala con la llegada del vuelo AF650 y la Presidenta Municipal de Benito Ju«≠rez, Mara Lezama, destac«¸ la importancia tur«stica de mantener la conectividad con los destinos internacionales m«≠s importantes, como es el caso de Par«s
https://bit.ly/3B4YAK3",,1,4,13,['https://pbs.twimg.com/ext_tw_video_thumb/1451394396352561160/pu/img/pnf0k77SXB8WBnAm.jpg'],https://twitter.com/Reporte_Indigo/status/1451394462937231364
9418,Foro_TV,@Foro_TV,2021-10-22T12:09:45.000Z,"Foro_TV
@Foro_TV
∂˙
22 oct. 2021","Vecinos reportan que las autoridades dejaron inconclusa la reparaci«¸n de un socav«¸n en la colonia Mar«a del Carmen, de la alcald«a Benito Ju«≠rez, en Ciudad de M«∏xico. #LasNoticiasDeForo",,,3,14,['https://pbs.twimg.com/amplify_video_thumb/1451520382469607429/img/eMwpnoFV7qd-Cz-W.jpg'],https://twitter.com/Foro_TV/status/1451521154779332611
9419,Vivir Guadalajara (Usa el en lugares cerrados),@VivirGDL,2021-10-22T14:16:51.000Z,"Vivir Guadalajara (Usa el en lugares cerrados)
@VivirGDL
∂˙
22 oct. 2021","Un nuevo grupo de menores de edad se vacunar«≠ contra el Covid ma«Òana viernes en el Auditorio Benito Ju«≠rez, luego de lograr un amparo",–??˙,1,1,6,[],https://twitter.com/VivirGDL/status/1451553138234830853
9420,Bogart Magazine,@BogartMagazine,2021-10-22T21:10:41.000Z,"Bogart Magazine
@BogartMagazine
∂˙
22 oct. 2021","La compa«Ò«a 
@teatrolunapapel
 nos presenta #OlvidandoRecordar , los fines de semana de octubre en el Teatro Benito Ju«≠rez.  
@TeatrosCdMexico
  ∂≠No te la pierdas! 

https://bit.ly/3FU3nBB",–??,,2,1,[],https://twitter.com/BogartMagazine/status/1451657284170485760
9421,Fiscal«a General del Estado de Quintana Roo,@FGEQuintanaRoo,2021-10-22T09:43:12.000Z,"Fiscal«a General del Estado de Quintana Roo
@FGEQuintanaRoo
∂˙
22 oct. 2021","#ProtocoloAlbaQRoo Solicitamos su colaboraci«¸n para localizar a Alexis D«az Romero, vista por «ßltima vez el 21 de octubre de 2021 en el municipio de Benito Ju«≠rez, Quintana Roo. Si tiene informaci«¸n acerca de su paradero, favor de comunicarse al 998 8817150 ext. 2130.",,,19,2,['https://pbs.twimg.com/media/FCS1QBDXsAIlE97?format=jpg&name=small'],https://twitter.com/FGEQuintanaRoo/status/1451484274364932096
9422,Jaime N«ß«Òez Pi«Òa,@janupi,2021-10-22T02:35:19.000Z,"Jaime N«ß«Òez Pi«Òa
@janupi
∂˙
21 oct. 2021","En la conmemoraci«¸n del d«∏cimo aniversario de la ruta a«∏rea entre Paris con Canc«ßn, la Presidenta Municipal de Benito Ju«≠rez, 
@MaraLezama
, recibi«¸ a 386 pasajeros de 25 nacionalidades diferentes procedentes desde Francia.",–?çç,4,1,12,['https://pbs.twimg.com/ext_tw_video_thumb/1451376385545707523/pu/img/oFT3QFAdVz_CMizJ.jpg'],https://twitter.com/janupi/status/1451376590584229892
9423,Rodolfo Ruiz R.,@periodistasoy,2021-10-22T12:27:29.000Z,"Rodolfo Ruiz R.
@periodistasoy
∂˙
22 oct. 2021","Mandan a prisi«¸n los 20 detenidos que causaron destrozos en el Sindicato Benito Ju«≠rez del 
@PueblaAyto
. Est«≠n acusados de robo y allanamiento https://e-consulta.com/nota/2021-10-21/seguridad/prision-los-20-detenidos-por-robo-sindicato-del-ayuntamientoÉ?› v«a 
@e_consulta",,,14,17,['https://pbs.twimg.com/card_img/1647536391528620037/BDB7tHwo?format=png&name=small'],https://twitter.com/periodistasoy/status/1451525617099415590
9424,Peri«¸dico e-consulta,@e_consulta,2021-10-22T17:30:00.000Z,"Peri«¸dico e-consulta
@e_consulta
∂˙
22 oct. 2021","#Ciudad |  El alcalde de #Puebla @eduardorivera01confirm«¸ que fueron detenidos en flagrancia 20 sindicalizados del 
@PueblaAyto
 que causaron destrozos en las oficinas del sindicato ""Benito Ju«≠rez"".",–?ıê,,6,7,[],https://twitter.com/e_consulta/status/1451601747454091268
9425,Vanessa,@VMOSN,2021-10-23T00:02:12.000Z,"Vanessa
@VMOSN
∂˙
22 oct. 2021","Me pongo a pensar en el futuro y ay . 
Un ejemplo: si se decidiera en unos a«Òos retomar Texcoco. ∂®Con qu«∏ lana? El TUA de Benito Ju«≠rez est«≠ comprometido 19 a«Òos para pagar la deuda que dej«¸ la cancelaci«¸n de Texcoco.",–??∏,174,322,1.416,[],https://twitter.com/VMOSN/status/1451700447337537544
9426,David Oc«≠diz,@DavidTriforma,2021-10-23T03:47:52.000Z,"David Oc«≠diz
@DavidTriforma
∂˙
22 oct. 2021","En respuesta a 
@Claudiashein",,3,3,30,[],https://twitter.com/DavidTriforma/status/1451757236397780992
9427,Vladimir Barboza,@vladybarboza,2021-10-23T15:31:45.000Z,"Vladimir Barboza
@vladybarboza
∂˙
23 oct. 2021",Monumento en Hermosillo de Benito Juarez restaurado por el Infonavit.,,3,4,47,['https://pbs.twimg.com/media/FCZOnWdVUAsYzZ7?format=jpg&name=small'],https://twitter.com/vladybarboza/status/1451934375755403267
9428,Monserrat P«∏rez Cede«Òo,@MonsePCedeno,2021-10-23T21:08:54.000Z,"Monserrat P«∏rez Cede«Òo
@MonsePCedeno
∂˙
23 oct. 2021","Amigos la jornada #PRImeroCh«∏cate estuvimos esta semana en las demarcaciones: Benito Ju«≠rez, Miguel Hidalgo, Iztacalco, Venustiano Carranza, Iztapalapa y Tl«≠huac, acompa«Òada de liderazgos  y amigos de partido.  
@BetanzosOficial
 @TaniaLariosMX
 @Luis_GQM",,,5,10,"['https://pbs.twimg.com/media/FCabyTWXsAgPjWX?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCabyTWWQAEuBiq?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCabyTWWYA0etgi?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCabyTYWEAEa3ct?format=jpg&name=360x360']",https://twitter.com/MonsePCedeno/status/1452019222712827905
9429,Ruben Garcia,@RubenGa69065552,2021-10-23T01:33:31.000Z,"Ruben Garcia
@RubenGa69065552
∂˙
22 oct. 2021","Para pedir el apoyo de una patrulla por un accidente de tr«≠nsito en calle Nicol«≠s San Juan 444 col Narvarte Poniente alcald«a Benito Ju«≠rez 
@UCS_GCDMX
 @OVIALCDMX
 @SSC_CDMX
 @BJAlcaldia
 @trafico889
 @NoticiasImagen
 @OHarfuch
 @Claudiashein
 #TransitoGCDMX",,1,1,1,[],https://twitter.com/RubenGa69065552/status/1451723427614650372
9430,Philippus Neltharion Trismegisto,@cerojase,2021-10-23T03:06:24.000Z,"Philippus Neltharion Trismegisto
@cerojase
∂˙
22 oct. 2021","En respuesta a 
@VMOSN",,,3,5,[],https://twitter.com/cerojase/status/1451746802697388032
9431,Patricia Pidal,@PidalPatricia,2021-10-23T17:50:14.000Z,"Patricia Pidal
@PidalPatricia
∂˙
23 oct. 2021","En respuesta a 
@Claudiashein",,,8,55,[],https://twitter.com/PidalPatricia/status/1451969228001759237
9432,Querube Henr«quez U.,@QHENRIQUEZ,2021-10-23T12:03:05.000Z,"Querube Henr«quez U.
@QHENRIQUEZ
∂˙
23 oct. 2021","""Entre los individuos, como entre las Naciones, el respeto al derecho ajeno es la paz"".

Benito Ju«≠rez",–?›?,,1,3,[],https://twitter.com/QHENRIQUEZ/status/1451881862868180995
9433,Lawyer vs 4T y antiAMLO,@iesus33rr,2021-10-23T08:26:56.000Z,"Lawyer vs 4T y antiAMLO
@iesus33rr
∂˙
23 oct. 2021","En respuesta a 
@RSantillanesD
 @lopezobrador_
 y 
@UNAM_MX",É?? –??¨ –?è?,,1,1,[],https://twitter.com/iesus33rr/status/1451827465236664327
9434,Kintaro Oe,@Luisjoyl446,2021-10-23T04:15:44.000Z,"Kintaro Oe
@Luisjoyl446
∂˙
22 oct. 2021","En respuesta a 
@MaraLezama
 y 
@WTravelAwards",,,,3,[],https://twitter.com/Luisjoyl446/status/1451764248904876034
9435,Gato *Hi Miu*,@HiMiuu,2021-10-23T00:06:36.000Z,"Gato *Hi Miu*
@HiMiuu
∂˙
22 oct. 2021","Amo como se le ven los space buns a sailor fag...

Me voy a cortar el copete alv! Ya me hart«∏ ∂™ ∂™ parezco Benito Ju«≠rez",,,,2,[],https://twitter.com/HiMiuu/status/1451701552226332677
9436,Juan Covarrubias,@Covarrubias1930,2021-10-23T22:20:22.000Z,"Juan Covarrubias
@Covarrubias1930
∂˙
23 oct. 2021","Y a todo esto, ∂®C«¸mo van las universidades Benito Ju«≠rez?",,,,1,[],https://twitter.com/Covarrubias1930/status/1452037208437936129
9437,E. Valencia. å˘?,@kippalpe,2021-10-23T18:26:35.000Z,"E. Valencia. å˘?
@kippalpe
∂˙
23 oct. 2021","En lo que tu vas del Benito Ju«≠rez a Santa Luc«a , algunos fueron de Ny a Londres. 
Pobre ",,,2,1,['https://pbs.twimg.com/profile_images/1605231418208034816/3zypo5XV_normal.jpg'],https://twitter.com/kippalpe/status/1451978372465135618
9438,Victor Gonzalez -,@XoloElvis,2021-10-23T19:15:02.000Z,"Victor Gonzalez -
@XoloElvis
∂˙
23 oct. 2021",Les digo que L«¸pez quiere terminar lo que empez«¸ Benito Ju«≠rez. Vender la pen«nsula de Baja California.  Luego no digan que no se advirti«¸. https://twitter.com/GwyndolinLove/status/1451152735554838529É?›,,,4,1,[],https://twitter.com/XoloElvis/status/1451990567659913217
9439,Javier Z«≠rate Fonseca,@CYRANOZA,2021-10-23T20:33:13.000Z,"Javier Z«≠rate Fonseca
@CYRANOZA
∂˙
23 oct. 2021","Agradezco a Marco,  vecino de la alcald«a Benito Juarez que me agreg«¸ a los grupos de WhatsApp de varios fraccionamientos...y qui«∏n me busc«¸ apoyo para hacer una de las m«ßltiples mudanzas de depto....y a m«≠s personas que estuvieron pendientes....gracias",,1,,3,[],https://twitter.com/CYRANOZA/status/1452010244406591490
9440,Soy resistencia,@GTRefacciones,2021-10-23T22:43:02.000Z,"Soy resistencia
@GTRefacciones
∂˙
23 oct. 2021","En respuesta a 
@mario_dico50",,,4,4,[],https://twitter.com/GTRefacciones/status/1452042912196407304
9441,Antonio Rios,@AntonioRios1972,2021-10-23T02:09:44.000Z,"Antonio Rios
@AntonioRios1972
∂˙
22 oct. 2021","En respuesta a 
@JACrespo1
 y 
@CristyP2000",,,1,13,[],https://twitter.com/AntonioRios1972/status/1451732539731681280
9442,El Acatenense,@floribertohj,2021-10-23T04:26:02.000Z,"El Acatenense
@floribertohj
∂˙
22 oct. 2021","En respuesta a 
@Macal6705
 y 
@alarcondibujos",,,4,4,[],https://twitter.com/floribertohj/status/1451766843417382912
9443,Cheli89 å˘?,@cheli89,2021-10-23T01:41:28.000Z,"Cheli89 å˘?
@cheli89
∂˙
22 oct. 2021","En respuesta a 
@Funesta",–??? –??è Éùœ,1,,3,[],https://twitter.com/cheli89/status/1451725426930458631
9444,Juan,@juanc161,2021-10-23T16:32:11.000Z,"Juan
@juanc161
∂˙
23 oct. 2021","En respuesta a 
@Nia90974903
 y 
@toro02",Éê Éê Éê,2,,5,[],https://twitter.com/juanc161/status/1451949585300140039
9445,BiciVerde Mx,@Biciverde,2021-10-23T23:40:40.000Z,"BiciVerde Mx
@Biciverde
∂˙
23 oct. 2021","El norte del #Edomex participar«≠ con una rodada este pr«¸ximo domingo que saldr«≠ del Parque Benito Ju«≠rez en Ensue«Òos #Izcalli y llegar«≠ al 
@senadomexicano
, «ßnete y lleva salvavidas, flotis o una c«≠mara. Pidamos #LeyMovilidadSegura #NoMasMuertesViales",–???,,5,13,['https://pbs.twimg.com/media/FCa-hXjWUAkoD7O?format=jpg&name=small'],https://twitter.com/Biciverde/status/1452057417789886468
9446,IEQROO,@IEQROO_oficial,2021-10-23T01:25:09.000Z,"IEQROO
@IEQROO_oficial
∂˙
22 oct. 2021","Informe Anual de la Comisi«¸n Jur«dica del IEQROO: la comisi«¸n llevo a cabo la firma de convenios con los ayuntamientos de Benito Ju«≠rez y OPB para prevenir, erradicar y combatir la VPCMRG, y realiz«¸ cursos para servidores Electorales para el trabajo del Estado de Quintana Roo.",–???,,4,3,"['https://pbs.twimg.com/media/FCWMvgYXsAUN8Wn?format=jpg&name=small', 'https://pbs.twimg.com/media/FCWMzuDWUAA2bs0?format=jpg&name=small']",https://twitter.com/IEQROO_oficial/status/1451721320169889792
9447,H. Ayuntamiento de Bacalar,@BacalarAyto,2021-10-23T17:59:14.000Z,"H. Ayuntamiento de Bacalar
@BacalarAyto
∂˙
23 oct. 2021","CON S«ÅBADOS DE LIMPIEZA SE AVANZA EN LA DIGNIFICACI«?N DE BACALAR
Bacalar 23 de octubre 2021
El Pdte. municipal de Bacalar, 
@JosAlfredoCont6
 encabez«¸ la jornada de limpieza en la colonia Benito Ju«≠rez, como parte de su iniciativa ""S«≠bados de Limpieza"". 
https://bit.ly/3E4kVcQ",,1,4,9,"['https://pbs.twimg.com/media/FCZwX4uXIAILClM?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCZwX4tXIAYFAnj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCZwX4uWQAU_9pV?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FCZwX7DXoAQI-7j?format=jpg&name=360x360']",https://twitter.com/BacalarAyto/status/1451971492883861513
9448,@davidaustria,@davidaustria,2021-10-23T18:01:45.000Z,"@davidaustria
@davidaustria
∂˙
23 oct. 2021","Malteada Catr«n (at 
@ToksMx
 in Benito Ju«≠rez, DF) https://swarmapp.com/c/aBc0HTylhqe",,1,1,2,['https://pbs.twimg.com/media/FCZw89rXoAMbgOl?format=jpg&name=small'],https://twitter.com/davidaustria/status/1451972124046942215
9449,ACI Prensa,@aciprensa,2021-10-23T20:02:02.000Z,"ACI Prensa
@aciprensa
∂˙
23 oct. 2021","El 
@PJavierOR
 respondi«¸ al presidente de M«∏xico 
@lopezobrador_
 quien lo tild«¸ de racista por llamar É??indioÉ?ù a Benito Ju«≠rez. El sacerdote le record«¸ que Ju«≠rez fue mas«¸n. V«a 
@WSanchezSilva",,30,136,361,[],https://twitter.com/aciprensa/status/1452002394083139589
9450,Betty Chivita –?∏Ê,@L_Boop,2021-10-23T20:54:38.000Z,"Betty Chivita –?∏Ê
@L_Boop
∂˙
23 oct. 2021","En respuesta a 
@W_ACCIONPLANET",–?êê –??ç –??ç –??ç –??ç –??ç –??ç,,,13,[],https://twitter.com/L_Boop/status/1452015630039801858
9451,Miguel Caballero,@Miguelchavezca1,2021-10-23T07:56:30.000Z,"Miguel Caballero
@Miguelchavezca1
∂˙
23 oct. 2021","En respuesta a 
@PJavierOR
 y 
@lopezobrador_",,,,2,"['https://pbs.twimg.com/media/FCXfw9WXMAEkdI3?format=png&name=360x360', 'https://pbs.twimg.com/media/FCXgbgwXMAEVvyz?format=png&name=360x360', 'https://pbs.twimg.com/media/FCXh4U-XsAUL_sv?format=png&name=360x360', 'https://pbs.twimg.com/media/FCXltuPXoAcAfll?format=png&name=360x360']",https://twitter.com/Miguelchavezca1/status/1451819809365270529
9452,Teatro Luna de Papel,@teatrolunapapel,2021-10-23T20:06:45.000Z,"Teatro Luna de Papel
@teatrolunapapel
∂˙
23 oct. 2021","Te esperamos en el Teatro Benito Ju«≠rez, los s«≠bados y domingos a las 13 h, hasta el 31 de octubre.

#OlvidandoRecordar 

De Finegan Kruckemeyer
Direcci«¸n: Sandra Rosales
 
 Boletos: https://bit.ly/39HWepu",É?˘ –???,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1452003473348771841/pu/img/a8d7A0y0READLjzg.jpg'],https://twitter.com/teatrolunapapel/status/1452003579871514634
